date,validityFrom,validityTo,value
2015-07-01,2015-07-01T00:00:00-05:00,2015-07-01T00:00:00-05:00,2598.68
2015-07-02,2015-07-02T00:00:00-05:00,2015-07-02T00:00:00-05:00,2626.8
2015-07-03,2015-07-03T00:00:00-05:00,2015-07-03T00:00:00-05:00,2623.91
2015-07-04,2015-07-04T00:00:00-05:00,2015-07-06T00:00:00-05:00,2642.97
2015-07-05,2015-07-04T00:00:00-05:00,2015-07-06T00:00:00-05:00,2642.97
2015-07-06,2015-07-04T00:00:00-05:00,2015-07-06T00:00:00-05:00,2642.97
2015-07-07,2015-07-07T00:00:00-05:00,2015-07-07T00:00:00-05:00,2665.41
2015-07-08,2015-07-08T00:00:00-05:00,2015-07-08T00:00:00-05:00,2690.15
2015-07-09,2015-07-09T00:00:00-05:00,2015-07-09T00:00:00-05:00,2690.79
2015-07-10,2015-07-10T00:00:00-05:00,2015-07-10T00:00:00-05:00,2670.79
2015-07-11,2015-07-11T00:00:00-05:00,2015-07-13T00:00:00-05:00,2667.37
2015-07-12,2015-07-11T00:00:00-05:00,2015-07-13T00:00:00-05:00,2667.37
2015-07-13,2015-07-11T00:00:00-05:00,2015-07-13T00:00:00-05:00,2667.37
2015-07-14,2015-07-14T00:00:00-05:00,2015-07-14T00:00:00-05:00,2693.54
2015-07-15,2015-07-15T00:00:00-05:00,2015-07-15T00:00:00-05:00,2688.2
2015-07-16,2015-07-16T00:00:00-05:00,2015-07-16T00:00:00-05:00,2713.04
2015-07-17,2015-07-17T00:00:00-05:00,2015-07-17T00:00:00-05:00,2727.23
2015-07-18,2015-07-18T00:00:00-05:00,2015-07-21T00:00:00-05:00,2751.88
2015-07-19,2015-07-18T00:00:00-05:00,2015-07-21T00:00:00-05:00,2751.88
2015-07-20,2015-07-18T00:00:00-05:00,2015-07-21T00:00:00-05:00,2751.88
2015-07-21,2015-07-18T00:00:00-05:00,2015-07-21T00:00:00-05:00,2751.88
2015-07-22,2015-07-22T00:00:00-05:00,2015-07-22T00:00:00-05:00,2765.1
2015-07-23,2015-07-23T00:00:00-05:00,2015-07-23T00:00:00-05:00,2790.26
2015-07-24,2015-07-24T00:00:00-05:00,2015-07-24T00:00:00-05:00,2807.36
2015-07-25,2015-07-25T00:00:00-05:00,2015-07-27T00:00:00-05:00,2857.46
2015-07-26,2015-07-25T00:00:00-05:00,2015-07-27T00:00:00-05:00,2857.46
2015-07-27,2015-07-25T00:00:00-05:00,2015-07-27T00:00:00-05:00,2857.46
2015-07-28,2015-07-28T00:00:00-05:00,2015-07-28T00:00:00-05:00,2854.13
2015-07-29,2015-07-29T00:00:00-05:00,2015-07-29T00:00:00-05:00,2855.44
2015-07-30,2015-07-30T00:00:00-05:00,2015-07-30T00:00:00-05:00,2855.32
2015-07-31,2015-07-31T00:00:00-05:00,2015-07-31T00:00:00-05:00,2866.04
2015-08-01,2015-08-01T00:00:00-05:00,2015-08-03T00:00:00-05:00,2862.51
2015-08-02,2015-08-01T00:00:00-05:00,2015-08-03T00:00:00-05:00,2862.51
2015-08-03,2015-08-01T00:00:00-05:00,2015-08-03T00:00:00-05:00,2862.51
2015-08-04,2015-08-04T00:00:00-05:00,2015-08-04T00:00:00-05:00,2902.98
2015-08-05,2015-08-05T00:00:00-05:00,2015-08-05T00:00:00-05:00,2906.95
2015-08-06,2015-08-06T00:00:00-05:00,2015-08-06T00:00:00-05:00,2945.97
2015-08-07,2015-08-07T00:00:00-05:00,2015-08-10T00:00:00-05:00,2955.31
2015-08-08,2015-08-07T00:00:00-05:00,2015-08-10T00:00:00-05:00,2955.31
2015-08-09,2015-08-07T00:00:00-05:00,2015-08-10T00:00:00-05:00,2955.31
2015-08-10,2015-08-07T00:00:00-05:00,2015-08-10T00:00:00-05:00,2955.31
2015-08-11,2015-08-11T00:00:00-05:00,2015-08-11T00:00:00-05:00,2913.45
2015-08-12,2015-08-12T00:00:00-05:00,2015-08-12T00:00:00-05:00,2943.97
2015-08-13,2015-08-13T00:00:00-05:00,2015-08-13T00:00:00-05:00,2937.63
2015-08-14,2015-08-14T00:00:00-05:00,2015-08-14T00:00:00-05:00,2966.12
2015-08-15,2015-08-15T00:00:00-05:00,2015-08-18T00:00:00-05:00,2983.12
2015-08-16,2015-08-15T00:00:00-05:00,2015-08-18T00:00:00-05:00,2983.12
2015-08-17,2015-08-15T00:00:00-05:00,2015-08-18T00:00:00-05:00,2983.12
2015-08-18,2015-08-15T00:00:00-05:00,2015-08-18T00:00:00-05:00,2983.12
2015-08-19,2015-08-19T00:00:00-05:00,2015-08-19T00:00:00-05:00,3003.35
2015-08-20,2015-08-20T00:00:00-05:00,2015-08-20T00:00:00-05:00,3027.2
2015-08-21,2015-08-21T00:00:00-05:00,2015-08-21T00:00:00-05:00,3053.65
2015-08-22,2015-08-22T00:00:00-05:00,2015-08-24T00:00:00-05:00,3102.6
2015-08-23,2015-08-22T00:00:00-05:00,2015-08-24T00:00:00-05:00,3102.6
2015-08-24,2015-08-22T00:00:00-05:00,2015-08-24T00:00:00-05:00,3102.6
2015-08-25,2015-08-25T00:00:00-05:00,2015-08-25T00:00:00-05:00,3208.37
2015-08-26,2015-08-26T00:00:00-05:00,2015-08-26T00:00:00-05:00,3194.24
2015-08-27,2015-08-27T00:00:00-05:00,2015-08-27T00:00:00-05:00,3238.51
2015-08-28,2015-08-28T00:00:00-05:00,2015-08-28T00:00:00-05:00,3195.47
2015-08-29,2015-08-29T00:00:00-05:00,2015-08-31T00:00:00-05:00,3101.1
2015-08-30,2015-08-29T00:00:00-05:00,2015-08-31T00:00:00-05:00,3101.1
2015-08-31,2015-08-29T00:00:00-05:00,2015-08-31T00:00:00-05:00,3101.1
2015-09-01,2015-09-01T00:00:00-05:00,2015-09-01T00:00:00-05:00,3079.97
2015-09-02,2015-09-02T00:00:00-05:00,2015-09-02T00:00:00-05:00,3093.64
2015-09-03,2015-09-03T00:00:00-05:00,2015-09-03T00:00:00-05:00,3142.34
2015-09-04,2015-09-04T00:00:00-05:00,2015-09-04T00:00:00-05:00,3119.93
2015-09-05,2015-09-05T00:00:00-05:00,2015-09-08T00:00:00-05:00,3113.55
2015-09-06,2015-09-05T00:00:00-05:00,2015-09-08T00:00:00-05:00,3113.55
2015-09-07,2015-09-05T00:00:00-05:00,2015-09-08T00:00:00-05:00,3113.55
2015-09-08,2015-09-05T00:00:00-05:00,2015-09-08T00:00:00-05:00,3113.55
2015-09-09,2015-09-09T00:00:00-05:00,2015-09-09T00:00:00-05:00,3138.46
2015-09-10,2015-09-10T00:00:00-05:00,2015-09-10T00:00:00-05:00,3105.4
2015-09-11,2015-09-11T00:00:00-05:00,2015-09-11T00:00:00-05:00,3080.57
2015-09-12,2015-09-12T00:00:00-05:00,2015-09-14T00:00:00-05:00,3012.96
2015-09-13,2015-09-12T00:00:00-05:00,2015-09-14T00:00:00-05:00,3012.96
2015-09-14,2015-09-12T00:00:00-05:00,2015-09-14T00:00:00-05:00,3012.96
2015-09-15,2015-09-15T00:00:00-05:00,2015-09-15T00:00:00-05:00,3032.59
2015-09-16,2015-09-16T00:00:00-05:00,2015-09-16T00:00:00-05:00,3025.28
2015-09-17,2015-09-17T00:00:00-05:00,2015-09-17T00:00:00-05:00,2989.04
2015-09-18,2015-09-18T00:00:00-05:00,2015-09-18T00:00:00-05:00,2975.13
2015-09-19,2015-09-19T00:00:00-05:00,2015-09-21T00:00:00-05:00,2984.9
2015-09-20,2015-09-19T00:00:00-05:00,2015-09-21T00:00:00-05:00,2984.9
2015-09-21,2015-09-19T00:00:00-05:00,2015-09-21T00:00:00-05:00,2984.9
2015-09-22,2015-09-22T00:00:00-05:00,2015-09-22T00:00:00-05:00,3001.68
2015-09-23,2015-09-23T00:00:00-05:00,2015-09-23T00:00:00-05:00,3065.74
2015-09-24,2015-09-24T00:00:00-05:00,2015-09-24T00:00:00-05:00,3099.28
2015-09-25,2015-09-25T00:00:00-05:00,2015-09-25T00:00:00-05:00,3135.17
2015-09-26,2015-09-26T00:00:00-05:00,2015-09-28T00:00:00-05:00,3080.44
2015-09-27,2015-09-26T00:00:00-05:00,2015-09-28T00:00:00-05:00,3080.44
2015-09-28,2015-09-26T00:00:00-05:00,2015-09-28T00:00:00-05:00,3080.44
2015-09-29,2015-09-29T00:00:00-05:00,2015-09-29T00:00:00-05:00,3096.98
2015-09-30,2015-09-30T00:00:00-05:00,2015-09-30T00:00:00-05:00,3121.94
2015-10-01,2015-10-01T00:00:00-05:00,2015-10-01T00:00:00-05:00,3086.75
2015-10-02,2015-10-02T00:00:00-05:00,2015-10-02T00:00:00-05:00,3061.85
2015-10-03,2015-10-03T00:00:00-05:00,2015-10-05T00:00:00-05:00,3034.9
2015-10-04,2015-10-03T00:00:00-05:00,2015-10-05T00:00:00-05:00,3034.9
2015-10-05,2015-10-03T00:00:00-05:00,2015-10-05T00:00:00-05:00,3034.9
2015-10-06,2015-10-06T00:00:00-05:00,2015-10-06T00:00:00-05:00,2971.15
2015-10-07,2015-10-07T00:00:00-05:00,2015-10-07T00:00:00-05:00,2913.74
2015-10-08,2015-10-08T00:00:00-05:00,2015-10-08T00:00:00-05:00,2891.91
2015-10-09,2015-10-09T00:00:00-05:00,2015-10-09T00:00:00-05:00,2887.21
2015-10-10,2015-10-10T00:00:00-05:00,2015-10-13T00:00:00-05:00,2855.74
2015-10-11,2015-10-10T00:00:00-05:00,2015-10-13T00:00:00-05:00,2855.74
2015-10-12,2015-10-10T00:00:00-05:00,2015-10-13T00:00:00-05:00,2855.74
2015-10-13,2015-10-10T00:00:00-05:00,2015-10-13T00:00:00-05:00,2855.74
2015-10-14,2015-10-14T00:00:00-05:00,2015-10-14T00:00:00-05:00,2910.7
2015-10-15,2015-10-15T00:00:00-05:00,2015-10-15T00:00:00-05:00,2928.69
2015-10-16,2015-10-16T00:00:00-05:00,2015-10-16T00:00:00-05:00,2908.87
2015-10-17,2015-10-17T00:00:00-05:00,2015-10-19T00:00:00-05:00,2879.89
2015-10-18,2015-10-17T00:00:00-05:00,2015-10-19T00:00:00-05:00,2879.89
2015-10-19,2015-10-17T00:00:00-05:00,2015-10-19T00:00:00-05:00,2879.89
2015-10-20,2015-10-20T00:00:00-05:00,2015-10-20T00:00:00-05:00,2912.99
2015-10-21,2015-10-21T00:00:00-05:00,2015-10-21T00:00:00-05:00,2929.19
2015-10-22,2015-10-22T00:00:00-05:00,2015-10-22T00:00:00-05:00,2966.68
2015-10-23,2015-10-23T00:00:00-05:00,2015-10-23T00:00:00-05:00,2925.36
2015-10-24,2015-10-24T00:00:00-05:00,2015-10-26T00:00:00-05:00,2912.08
2015-10-25,2015-10-24T00:00:00-05:00,2015-10-26T00:00:00-05:00,2912.08
2015-10-26,2015-10-24T00:00:00-05:00,2015-10-26T00:00:00-05:00,2912.08
2015-10-27,2015-10-27T00:00:00-05:00,2015-10-27T00:00:00-05:00,2918.21
2015-10-28,2015-10-28T00:00:00-05:00,2015-10-28T00:00:00-05:00,2950.87
2015-10-29,2015-10-29T00:00:00-05:00,2015-10-29T00:00:00-05:00,2926.75
2015-10-30,2015-10-30T00:00:00-05:00,2015-10-30T00:00:00-05:00,2921.32
2015-10-31,2015-10-31T00:00:00-05:00,2015-11-03T00:00:00-05:00,2897.83
2015-11-01,2015-10-31T00:00:00-05:00,2015-11-03T00:00:00-05:00,2897.83
2015-11-02,2015-10-31T00:00:00-05:00,2015-11-03T00:00:00-05:00,2897.83
2015-11-03,2015-10-31T00:00:00-05:00,2015-11-03T00:00:00-05:00,2897.83
2015-11-04,2015-11-04T00:00:00-05:00,2015-11-04T00:00:00-05:00,2825.25
2015-11-05,2015-11-05T00:00:00-05:00,2015-11-05T00:00:00-05:00,2819.63
2015-11-06,2015-11-06T00:00:00-05:00,2015-11-06T00:00:00-05:00,2853.32
2015-11-07,2015-11-07T00:00:00-05:00,2015-11-09T00:00:00-05:00,2896.19
2015-11-08,2015-11-07T00:00:00-05:00,2015-11-09T00:00:00-05:00,2896.19
2015-11-09,2015-11-07T00:00:00-05:00,2015-11-09T00:00:00-05:00,2896.19
2015-11-10,2015-11-10T00:00:00-05:00,2015-11-10T00:00:00-05:00,2921.15
2015-11-11,2015-11-11T00:00:00-05:00,2015-11-12T00:00:00-05:00,2935.86
2015-11-12,2015-11-11T00:00:00-05:00,2015-11-12T00:00:00-05:00,2935.86
2015-11-13,2015-11-13T00:00:00-05:00,2015-11-13T00:00:00-05:00,3009.36
2015-11-14,2015-11-14T00:00:00-05:00,2015-11-17T00:00:00-05:00,3073.23
2015-11-15,2015-11-14T00:00:00-05:00,2015-11-17T00:00:00-05:00,3073.23
2015-11-16,2015-11-14T00:00:00-05:00,2015-11-17T00:00:00-05:00,3073.23
2015-11-17,2015-11-14T00:00:00-05:00,2015-11-17T00:00:00-05:00,3073.23
2015-11-18,2015-11-18T00:00:00-05:00,2015-11-18T00:00:00-05:00,3069.24
2015-11-19,2015-11-19T00:00:00-05:00,2015-11-19T00:00:00-05:00,3108.7
2015-11-20,2015-11-20T00:00:00-05:00,2015-11-20T00:00:00-05:00,3082.04
2015-11-21,2015-11-21T00:00:00-05:00,2015-11-23T00:00:00-05:00,3047.31
2015-11-22,2015-11-21T00:00:00-05:00,2015-11-23T00:00:00-05:00,3047.31
2015-11-23,2015-11-21T00:00:00-05:00,2015-11-23T00:00:00-05:00,3047.31
2015-11-24,2015-11-24T00:00:00-05:00,2015-11-24T00:00:00-05:00,3086.82
2015-11-25,2015-11-25T00:00:00-05:00,2015-11-25T00:00:00-05:00,3074.35
2015-11-26,2015-11-26T00:00:00-05:00,2015-11-27T00:00:00-05:00,3099.75
2015-11-27,2015-11-26T00:00:00-05:00,2015-11-27T00:00:00-05:00,3099.75
2015-11-28,2015-11-28T00:00:00-05:00,2015-11-30T00:00:00-05:00,3101.1
2015-11-29,2015-11-28T00:00:00-05:00,2015-11-30T00:00:00-05:00,3101.1
2015-11-30,2015-11-28T00:00:00-05:00,2015-11-30T00:00:00-05:00,3101.1
2015-12-01,2015-12-01T00:00:00-05:00,2015-12-01T00:00:00-05:00,3142.11
2015-12-02,2015-12-02T00:00:00-05:00,2015-12-02T00:00:00-05:00,3131.95
2015-12-03,2015-12-03T00:00:00-05:00,2015-12-03T00:00:00-05:00,3166.67
2015-12-04,2015-12-04T00:00:00-05:00,2015-12-04T00:00:00-05:00,3149.12
2015-12-05,2015-12-05T00:00:00-05:00,2015-12-07T00:00:00-05:00,3179.22
2015-12-06,2015-12-05T00:00:00-05:00,2015-12-07T00:00:00-05:00,3179.22
2015-12-07,2015-12-05T00:00:00-05:00,2015-12-07T00:00:00-05:00,3179.22
2015-12-08,2015-12-08T00:00:00-05:00,2015-12-09T00:00:00-05:00,3287.03
2015-12-09,2015-12-08T00:00:00-05:00,2015-12-09T00:00:00-05:00,3287.03
2015-12-10,2015-12-10T00:00:00-05:00,2015-12-10T00:00:00-05:00,3294.02
2015-12-11,2015-12-11T00:00:00-05:00,2015-12-11T00:00:00-05:00,3259.56
2015-12-12,2015-12-12T00:00:00-05:00,2015-12-14T00:00:00-05:00,3299.36
2015-12-13,2015-12-12T00:00:00-05:00,2015-12-14T00:00:00-05:00,3299.36
2015-12-14,2015-12-12T00:00:00-05:00,2015-12-14T00:00:00-05:00,3299.36
2015-12-15,2015-12-15T00:00:00-05:00,2015-12-15T00:00:00-05:00,3356
2015-12-16,2015-12-16T00:00:00-05:00,2015-12-16T00:00:00-05:00,3328.08
2015-12-17,2015-12-17T00:00:00-05:00,2015-12-17T00:00:00-05:00,3317.72
2015-12-18,2015-12-18T00:00:00-05:00,2015-12-18T00:00:00-05:00,3333.37
2015-12-19,2015-12-19T00:00:00-05:00,2015-12-21T00:00:00-05:00,3337.68
2015-12-20,2015-12-19T00:00:00-05:00,2015-12-21T00:00:00-05:00,3337.68
2015-12-21,2015-12-19T00:00:00-05:00,2015-12-21T00:00:00-05:00,3337.68
2015-12-22,2015-12-22T00:00:00-05:00,2015-12-22T00:00:00-05:00,3332.7
2015-12-23,2015-12-23T00:00:00-05:00,2015-12-23T00:00:00-05:00,3307.24
2015-12-24,2015-12-24T00:00:00-05:00,2015-12-24T00:00:00-05:00,3255.19
2015-12-25,2015-12-25T00:00:00-05:00,2015-12-28T00:00:00-05:00,3172.03
2015-12-26,2015-12-25T00:00:00-05:00,2015-12-28T00:00:00-05:00,3172.03
2015-12-27,2015-12-25T00:00:00-05:00,2015-12-28T00:00:00-05:00,3172.03
2015-12-28,2015-12-25T00:00:00-05:00,2015-12-28T00:00:00-05:00,3172.03
2015-12-29,2015-12-29T00:00:00-05:00,2015-12-29T00:00:00-05:00,3180.87
2015-12-30,2015-12-30T00:00:00-05:00,2015-12-30T00:00:00-05:00,3155.22
2015-12-31,2015-12-31T00:00:00-05:00,2016-01-04T00:00:00-05:00,3149.47
2016-01-01,2015-12-31T00:00:00-05:00,2016-01-04T00:00:00-05:00,3149.47
2016-01-02,2015-12-31T00:00:00-05:00,2016-01-04T00:00:00-05:00,3149.47
2016-01-03,2015-12-31T00:00:00-05:00,2016-01-04T00:00:00-05:00,3149.47
2016-01-04,2015-12-31T00:00:00-05:00,2016-01-04T00:00:00-05:00,3149.47
2016-01-05,2016-01-05T00:00:00-05:00,2016-01-05T00:00:00-05:00,3213.24
2016-01-06,2016-01-06T00:00:00-05:00,2016-01-06T00:00:00-05:00,3203.86
2016-01-07,2016-01-07T00:00:00-05:00,2016-01-07T00:00:00-05:00,3250.69
2016-01-08,2016-01-08T00:00:00-05:00,2016-01-08T00:00:00-05:00,3287.28
2016-01-09,2016-01-09T00:00:00-05:00,2016-01-12T00:00:00-05:00,3268.37
2016-01-10,2016-01-09T00:00:00-05:00,2016-01-12T00:00:00-05:00,3268.37
2016-01-11,2016-01-09T00:00:00-05:00,2016-01-12T00:00:00-05:00,3268.37
2016-01-12,2016-01-09T00:00:00-05:00,2016-01-12T00:00:00-05:00,3268.37
2016-01-13,2016-01-13T00:00:00-05:00,2016-01-13T00:00:00-05:00,3246.51
2016-01-14,2016-01-14T00:00:00-05:00,2016-01-14T00:00:00-05:00,3235.45
2016-01-15,2016-01-15T00:00:00-05:00,2016-01-15T00:00:00-05:00,3240.71
2016-01-16,2016-01-16T00:00:00-05:00,2016-01-19T00:00:00-05:00,3293.94
2016-01-17,2016-01-16T00:00:00-05:00,2016-01-19T00:00:00-05:00,3293.94
2016-01-18,2016-01-16T00:00:00-05:00,2016-01-19T00:00:00-05:00,3293.94
2016-01-19,2016-01-16T00:00:00-05:00,2016-01-19T00:00:00-05:00,3293.94
2016-01-20,2016-01-20T00:00:00-05:00,2016-01-20T00:00:00-05:00,3297.46
2016-01-21,2016-01-21T00:00:00-05:00,2016-01-21T00:00:00-05:00,3357.67
2016-01-22,2016-01-22T00:00:00-05:00,2016-01-22T00:00:00-05:00,3368.49
2016-01-23,2016-01-23T00:00:00-05:00,2016-01-25T00:00:00-05:00,3281.74
2016-01-24,2016-01-23T00:00:00-05:00,2016-01-25T00:00:00-05:00,3281.74
2016-01-25,2016-01-23T00:00:00-05:00,2016-01-25T00:00:00-05:00,3281.74
2016-01-26,2016-01-26T00:00:00-05:00,2016-01-26T00:00:00-05:00,3362.38
2016-01-27,2016-01-27T00:00:00-05:00,2016-01-27T00:00:00-05:00,3375.8
2016-01-28,2016-01-28T00:00:00-05:00,2016-01-28T00:00:00-05:00,3366.63
2016-01-29,2016-01-29T00:00:00-05:00,2016-01-29T00:00:00-05:00,3302.92
2016-01-30,2016-01-30T00:00:00-05:00,2016-02-01T00:00:00-05:00,3287.31
2016-01-31,2016-01-30T00:00:00-05:00,2016-02-01T00:00:00-05:00,3287.31
2016-02-01,2016-01-30T00:00:00-05:00,2016-02-01T00:00:00-05:00,3287.31
2016-02-02,2016-02-02T00:00:00-05:00,2016-02-02T00:00:00-05:00,3326.82
2016-02-03,2016-02-03T00:00:00-05:00,2016-02-03T00:00:00-05:00,3387.69
2016-02-04,2016-02-04T00:00:00-05:00,2016-02-04T00:00:00-05:00,3382.2
2016-02-05,2016-02-05T00:00:00-05:00,2016-02-05T00:00:00-05:00,3315.75
2016-02-06,2016-02-06T00:00:00-05:00,2016-02-08T00:00:00-05:00,3320.49
2016-02-07,2016-02-06T00:00:00-05:00,2016-02-08T00:00:00-05:00,3320.49
2016-02-08,2016-02-06T00:00:00-05:00,2016-02-08T00:00:00-05:00,3320.49
2016-02-09,2016-02-09T00:00:00-05:00,2016-02-09T00:00:00-05:00,3367.02
2016-02-10,2016-02-10T00:00:00-05:00,2016-02-10T00:00:00-05:00,3391.93
2016-02-11,2016-02-11T00:00:00-05:00,2016-02-11T00:00:00-05:00,3385.65
2016-02-12,2016-02-12T00:00:00-05:00,2016-02-12T00:00:00-05:00,3434.89
2016-02-13,2016-02-13T00:00:00-05:00,2016-02-16T00:00:00-05:00,3409.82
2016-02-14,2016-02-13T00:00:00-05:00,2016-02-16T00:00:00-05:00,3409.82
2016-02-15,2016-02-13T00:00:00-05:00,2016-02-16T00:00:00-05:00,3409.82
2016-02-16,2016-02-13T00:00:00-05:00,2016-02-16T00:00:00-05:00,3409.82
2016-02-17,2016-02-17T00:00:00-05:00,2016-02-17T00:00:00-05:00,3406.87
2016-02-18,2016-02-18T00:00:00-05:00,2016-02-18T00:00:00-05:00,3391.87
2016-02-19,2016-02-19T00:00:00-05:00,2016-02-19T00:00:00-05:00,3338.03
2016-02-20,2016-02-20T00:00:00-05:00,2016-02-22T00:00:00-05:00,3356.78
2016-02-21,2016-02-20T00:00:00-05:00,2016-02-22T00:00:00-05:00,3356.78
2016-02-22,2016-02-20T00:00:00-05:00,2016-02-22T00:00:00-05:00,3356.78
2016-02-23,2016-02-23T00:00:00-05:00,2016-02-23T00:00:00-05:00,3314.24
2016-02-24,2016-02-24T00:00:00-05:00,2016-02-24T00:00:00-05:00,3322.54
2016-02-25,2016-02-25T00:00:00-05:00,2016-02-25T00:00:00-05:00,3341.69
2016-02-26,2016-02-26T00:00:00-05:00,2016-02-26T00:00:00-05:00,3310.16
2016-02-27,2016-02-27T00:00:00-05:00,2016-02-29T00:00:00-05:00,3306
2016-02-28,2016-02-27T00:00:00-05:00,2016-02-29T00:00:00-05:00,3306
2016-02-29,2016-02-27T00:00:00-05:00,2016-02-29T00:00:00-05:00,3306
2016-03-01,2016-03-01T00:00:00-05:00,2016-03-01T00:00:00-05:00,3319.8
2016-03-02,2016-03-02T00:00:00-05:00,2016-03-02T00:00:00-05:00,3268.86
2016-03-03,2016-03-03T00:00:00-05:00,2016-03-03T00:00:00-05:00,3205.6
2016-03-04,2016-03-04T00:00:00-05:00,2016-03-04T00:00:00-05:00,3203.03
2016-03-05,2016-03-05T00:00:00-05:00,2016-03-07T00:00:00-05:00,3163.25
2016-03-06,2016-03-05T00:00:00-05:00,2016-03-07T00:00:00-05:00,3163.25
2016-03-07,2016-03-05T00:00:00-05:00,2016-03-07T00:00:00-05:00,3163.25
2016-03-08,2016-03-08T00:00:00-05:00,2016-03-08T00:00:00-05:00,3135.28
2016-03-09,2016-03-09T00:00:00-05:00,2016-03-09T00:00:00-05:00,3155.9
2016-03-10,2016-03-10T00:00:00-05:00,2016-03-10T00:00:00-05:00,3192.49
2016-03-11,2016-03-11T00:00:00-05:00,2016-03-11T00:00:00-05:00,3204.27
2016-03-12,2016-03-12T00:00:00-05:00,2016-03-14T00:00:00-05:00,3164.12
2016-03-13,2016-03-12T00:00:00-05:00,2016-03-14T00:00:00-05:00,3164.12
2016-03-14,2016-03-12T00:00:00-05:00,2016-03-14T00:00:00-05:00,3164.12
2016-03-15,2016-03-15T00:00:00-05:00,2016-03-15T00:00:00-05:00,3175.95
2016-03-16,2016-03-16T00:00:00-05:00,2016-03-16T00:00:00-05:00,3175.88
2016-03-17,2016-03-17T00:00:00-05:00,2016-03-17T00:00:00-05:00,3155.9
2016-03-18,2016-03-18T00:00:00-05:00,2016-03-18T00:00:00-05:00,3087.39
2016-03-19,2016-03-19T00:00:00-05:00,2016-03-22T00:00:00-05:00,3065.79
2016-03-20,2016-03-19T00:00:00-05:00,2016-03-22T00:00:00-05:00,3065.79
2016-03-21,2016-03-19T00:00:00-05:00,2016-03-22T00:00:00-05:00,3065.79
2016-03-22,2016-03-19T00:00:00-05:00,2016-03-22T00:00:00-05:00,3065.79
2016-03-23,2016-03-23T00:00:00-05:00,2016-03-23T00:00:00-05:00,3050.31
2016-03-24,2016-03-24T00:00:00-05:00,2016-03-28T00:00:00-05:00,3058.8
2016-03-25,2016-03-24T00:00:00-05:00,2016-03-28T00:00:00-05:00,3058.8
2016-03-26,2016-03-24T00:00:00-05:00,2016-03-28T00:00:00-05:00,3058.8
2016-03-27,2016-03-24T00:00:00-05:00,2016-03-28T00:00:00-05:00,3058.8
2016-03-28,2016-03-24T00:00:00-05:00,2016-03-28T00:00:00-05:00,3058.8
2016-03-29,2016-03-29T00:00:00-05:00,2016-03-29T00:00:00-05:00,3047.85
2016-03-30,2016-03-30T00:00:00-05:00,2016-03-30T00:00:00-05:00,3052.33
2016-03-31,2016-03-31T00:00:00-05:00,2016-03-31T00:00:00-05:00,3022.35
2016-04-01,2016-04-01T00:00:00-05:00,2016-04-01T00:00:00-05:00,3000.63
2016-04-02,2016-04-02T00:00:00-05:00,2016-04-04T00:00:00-05:00,3038.48
2016-04-03,2016-04-02T00:00:00-05:00,2016-04-04T00:00:00-05:00,3038.48
2016-04-04,2016-04-02T00:00:00-05:00,2016-04-04T00:00:00-05:00,3038.48
2016-04-05,2016-04-05T00:00:00-05:00,2016-04-05T00:00:00-05:00,3066.94
2016-04-06,2016-04-06T00:00:00-05:00,2016-04-06T00:00:00-05:00,3085.82
2016-04-07,2016-04-07T00:00:00-05:00,2016-04-07T00:00:00-05:00,3081.39
2016-04-08,2016-04-08T00:00:00-05:00,2016-04-08T00:00:00-05:00,3109.6
2016-04-09,2016-04-09T00:00:00-05:00,2016-04-11T00:00:00-05:00,3076.29
2016-04-10,2016-04-09T00:00:00-05:00,2016-04-11T00:00:00-05:00,3076.29
2016-04-11,2016-04-09T00:00:00-05:00,2016-04-11T00:00:00-05:00,3076.29
2016-04-12,2016-04-12T00:00:00-05:00,2016-04-12T00:00:00-05:00,3057.96
2016-04-13,2016-04-13T00:00:00-05:00,2016-04-13T00:00:00-05:00,3036.57
2016-04-14,2016-04-14T00:00:00-05:00,2016-04-14T00:00:00-05:00,3006.35
2016-04-15,2016-04-15T00:00:00-05:00,2016-04-15T00:00:00-05:00,3000.78
2016-04-16,2016-04-16T00:00:00-05:00,2016-04-18T00:00:00-05:00,2999.38
2016-04-17,2016-04-16T00:00:00-05:00,2016-04-18T00:00:00-05:00,2999.38
2016-04-18,2016-04-16T00:00:00-05:00,2016-04-18T00:00:00-05:00,2999.38
2016-04-19,2016-04-19T00:00:00-05:00,2016-04-19T00:00:00-05:00,2995.86
2016-04-20,2016-04-20T00:00:00-05:00,2016-04-20T00:00:00-05:00,2912.2
2016-04-21,2016-04-21T00:00:00-05:00,2016-04-21T00:00:00-05:00,2899.92
2016-04-22,2016-04-22T00:00:00-05:00,2016-04-22T00:00:00-05:00,2928.7
2016-04-23,2016-04-23T00:00:00-05:00,2016-04-25T00:00:00-05:00,2939.7
2016-04-24,2016-04-23T00:00:00-05:00,2016-04-25T00:00:00-05:00,2939.7
2016-04-25,2016-04-23T00:00:00-05:00,2016-04-25T00:00:00-05:00,2939.7
2016-04-26,2016-04-26T00:00:00-05:00,2016-04-26T00:00:00-05:00,2962.08
2016-04-27,2016-04-27T00:00:00-05:00,2016-04-27T00:00:00-05:00,2945.37
2016-04-28,2016-04-28T00:00:00-05:00,2016-04-28T00:00:00-05:00,2943.23
2016-04-29,2016-04-29T00:00:00-05:00,2016-04-29T00:00:00-05:00,2885.72
